company_name,ticker,country,exchange,currency,source,source_sector,source_industry,research_sector,market_cap,research_status,target_price,target_currency,last_report_date,active,source_status,first_seen,last_seen,review_note
"USUN Technology Co.,Ltd",3498,Taiwan,TPEX,TWD,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,369111851.58571106,UNDEFINED,,TWD,,TRUE,PRESENT,2026-08-18,2026-09-25,
Sunpower Group Ltd.,5GD,China,SGX,SGD,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,368986464.4314,UNDEFINED,,SGD,,FALSE,PRESENT,2026-08-18,2026-09-25,
SAR Auto Products Ltd,SAPL,India,BSE,INR,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,367757173.21028,UNDEFINED,,INR,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Funeng Oriental Equipment Technology Co., Ltd. Class A",300173,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,367487478.08621997,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Ningbo Joy Intelligent Logistics Technology Co., Ltd. Class A",301198,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,367297173.52704,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Asia Neo Tech Industrial Co., Ltd.",4542,Taiwan,TPEX,TWD,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,366953401.87193704,UNDEFINED,,TWD,,TRUE,PRESENT,2026-08-18,2026-09-25,
Talgo SA,TLGO,Spain,BME,EUR,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,366544644.80135,UNDEFINED,,EUR,,TRUE,PRESENT,2026-08-18,2026-09-25,Broad industry; review for shipbuilding/construction-equipment.
Shanghai Automobile Air-Conditioner Accessories Co. Ltd. Class A,603107,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,366199773.2901,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Ningbo Lehui International Engineering Equipment Co., Ltd. Class A",603076,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,366179725.27188,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Xian Typical Industries Co., Ltd. Class A",600302,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,365699824.74719995,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Jiangsu Chunlan Refrigerating Equipment Stock Co., Ltd. Class A",600854,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,364981576.43807995,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Jiangsu Liance Electromechanical Technology Co., Ltd. Class A",688113,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,364947422.89283997,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
GemVax & KAEL Co Ltd,082270,South Korea,KRX,KRW,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,363488051.754126,UNDEFINED,,KRW,,FALSE,REMOVED,2026-08-18,2026-08-18,Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
"Terasaki Electric Co., Ltd.",6637,Japan,TSE,JPY,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,362489108.635376,UNDEFINED,,JPY,,FALSE,REMOVED,2026-08-18,2026-09-24,Broad industry; review for shipbuilding/construction-equipment. | Removed from source universe on 2026-09-25; review before deletion.
"Junjin Construction & Robot Co., Ltd.",079900,South Korea,KRX,KRW,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,360896217.939504,UNDEFINED,,KRW,,FALSE,REMOVED,2026-08-18,2026-08-18,Broad industry; review for shipbuilding/construction-equipment. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
"Tsubakimoto Kogyo Co., Ltd.",8052,Japan,TSE,JPY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,359860923.301152,UNDEFINED,,JPY,,FALSE,REMOVED,2026-08-18,2026-09-24,Removed from source universe on 2026-09-25; review before deletion.
Jiangsu Daybright Intelligent Electric Co. Ltd. Class A,300670,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,359015312.29608,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
Bystronic AG,0QW1,Switzerland,LSE,CHF,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,358940699.28360003,UNDEFINED,,CHF,,FALSE,REMOVED,2026-08-18,2026-08-18,Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
Oswal Pumps Limited,OSWALPUMPS,India,BSE,INR,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,358703818.35469,UNDEFINED,,INR,,FALSE,REMOVED,2026-08-18,2026-08-18,Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
ElringKlinger AG,ZIL2,Germany,XETR,EUR,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,358459185.84606004,UNDEFINED,,EUR,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Shenzhen Intelligent Precision Instrument Co., Ltd. Class A",301512,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,356343513.7698,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
Tesmec S.p.A.,TES,Italy,MIL,EUR,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,356193815.80300003,UNDEFINED,,EUR,,TRUE,PRESENT,2026-08-18,2026-09-25,Broad industry; review for shipbuilding/construction-equipment.
Anup Engineering Ltd.,ANUP,India,NSE,INR,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,354822781.39504004,UNDEFINED,,INR,,TRUE,PRESENT,2026-08-18,2026-09-25,
Avingtrans plc,AVG,United Kingdom,LSE,GBX,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,354501325.704,UNDEFINED,,GBX,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Velo3D, Inc.",VELO,United States,NASDAQ,USD,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,354283272.86599815,UNDEFINED,,USD,,TRUE,PRESENT,2026-08-18,2026-09-25,
Randoncorp S.A.,RAPT4,Brazil,BMFBOVESPA,BRL,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,353759183.283,UNDEFINED,,BRL,,FALSE,REMOVED,2026-08-18,2026-08-18,Broad industry; review for shipbuilding/construction-equipment. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
Altek Corporation,3059,Taiwan,TWSE,TWD,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,352620742.63639003,UNDEFINED,,TWD,,FALSE,PRESENT,2026-08-18,2026-09-25,
"Energy Recovery, Inc.",ERII,United States,NASDAQ,USD,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,348636513.325,UNDEFINED,,USD,,TRUE,PRESENT,2026-08-18,2026-09-25,
"MNC Solution Co., Ltd.",484870,South Korea,KRX,KRW,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,343535962.425084,UNDEFINED,,KRW,,FALSE,REMOVED,2026-08-18,2026-08-18,Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
"Ningbo Water Meter Group Co., Ltd. Class A",603700,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,343157000.45688,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Zhe Kuang Heavy Industry Co., Ltd. Class A",300837,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,342401169.61241996,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,Broad industry; review for shipbuilding/construction-equipment.
Penguin International Limited,BTM,Singapore,SGX,SGD,TRADINGVIEW_SCREENER,Producer Manufacturing,Trucks/Construction/Farm Machinery,MACHINERY,342395449.76,UNDEFINED,,SGD,,FALSE,REMOVED,2026-08-18,2026-09-24,Broad industry; review for shipbuilding/construction-equipment. | Removed from source universe on 2026-09-25; review before deletion.
Mikron Holding AG,0QQF,Switzerland,LSE,CHF,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,342175800.2796,UNDEFINED,,CHF,,FALSE,REMOVED,2026-08-18,2026-08-18,Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-18; review before deletion. | Removed from source universe on 2026-08-20; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-23; review before deletion. | Removed from source universe on 2026-08-24; review before deletion. | Removed from source universe on 2026-08-25; review before deletion. | Removed from source universe on 2026-08-26; review before deletion. | Removed from source universe on 2026-08-27; review before deletion. | Removed from source universe on 2026-08-30; review before deletion. | Removed from source universe on 2026-09-06; review before deletion.
"Asahi Diamond Industrial Co., Ltd.",6140,Japan,TSE,JPY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,341482210.319232,UNDEFINED,,JPY,,FALSE,REMOVED,2026-08-18,2026-09-24,Removed from source universe on 2026-09-25; review before deletion.
"Zhejiang Double Arrow Rubber Co., Ltd. Class A",002381,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,339908498.64107996,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
Oswal Pumps Limited,OSWALPUMPS,India,NSE,INR,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,338290724.21543,UNDEFINED,,INR,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Guangdong Jialong Food Co., Ltd. Class A",002495,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,337050903.18527997,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Zhejiang Tuna Environmental Science & Technology Co., Ltd. Class A",603177,China,SSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,335876041.41444,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
"Qingdao Hi-Tech Moulds & Plastics Technology Co., Ltd. Class A",301022,China,SZSE,CNY,TRADINGVIEW_SCREENER,Producer Manufacturing,Industrial Machinery,MACHINERY,335214003.98105997,UNDEFINED,,CNY,,TRUE,PRESENT,2026-08-18,2026-09-25,
